main,curl,boundary,energy,div,multiplier
6.789340019226074,3.0202550888061523,0.005927731283009052,1.5262565612792969,5.734830388348655e-09,0.0024911609943956137
6.325427055358887,3.0205538272857666,0.004716512747108936,1.5124887228012085,4.416480070545958e-09,0.00234569632448256
6.984536170959473,3.0153136253356934,0.005094551015645266,1.524875283241272,3.5581402269002638e-09,0.0021175965666770935
6.444132328033447,3.027193784713745,0.004455921705812216,1.5085351467132568,6.346348335739549e-09,0.0022690920159220695
6.570158004760742,3.013312816619873,0.0058068642392754555,1.4930049180984497,4.2338768047045505e-09,0.002509134355932474
7.493145942687988,3.0174272060394287,0.005874733440577984,1.5334347486495972,3.387496727569328e-09,0.0021718712523579597
6.246579170227051,2.9724442958831787,0.004258973989635706,1.4886513948440552,5.334742869678166e-09,0.002440147800371051
7.152707576751709,3.0396668910980225,0.0040827421471476555,1.5351266860961914,3.013914895433345e-09,0.001864427700638771
6.341940402984619,3.0332672595977783,0.004068796057254076,1.50803542137146,3.4925864422774566e-09,0.0023167761974036694
7.311662673950195,2.9939370155334473,0.005129659082740545,1.5170577764511108,6.811725850042194e-09,0.0025361874140799046
7.1419501304626465,3.0280237197875977,0.0056392657570540905,1.5151020288467407,3.13015213748713e-09,0.002515688305720687
6.633047103881836,3.005666971206665,0.003559412434697151,1.4979337453842163,4.265962694205427e-09,0.0020867791026830673
7.095534324645996,3.0230016708374023,0.005026967264711857,1.5052158832550049,6.814843800384551e-09,0.002350708469748497
6.232726097106934,2.9393184185028076,0.003164800815284252,1.4777846336364746,3.1533327060628835e-09,0.0023138695396482944
7.131468296051025,3.0180389881134033,0.005631038919091225,1.4872757196426392,4.8387152062900896e-09,0.003143968526273966
6.840919017791748,2.9645535945892334,0.004823746625334024,1.4737440347671509,5.989224227676004e-09,0.0024166551884263754
7.285120487213135,3.000668525695801,0.00455486448481679,1.4975389242172241,8.440938614739935e-09,0.00252909236587584
6.954318046569824,3.0058791637420654,0.004659562837332487,1.4850690364837646,4.909984419043667e-09,0.0026388794649392366
7.108941078186035,2.979800224304199,0.004396820440888405,1.4983717203140259,3.6930072333518638e-09,0.0023371977731585503
7.528203964233398,2.9990153312683105,0.004491655621677637,1.5130600929260254,3.079524857341198e-09,0.001940363086760044
7.016190528869629,2.909207344055176,0.003814972471445799,1.4558497667312622,1.3215526450949255e-08,0.002105617430061102
7.075352668762207,3.001993179321289,0.0034115470480173826,1.504001259803772,6.29797769491347e-09,0.0020168896298855543
7.187289237976074,2.925351619720459,0.003771807299926877,1.4664889574050903,7.098151844076028e-09,0.001988478936254978
7.204410552978516,2.9714174270629883,0.0038482339587062597,1.4777929782867432,3.4144884697440148e-09,0.0024132297839969397
6.684289455413818,2.8829731941223145,0.003951285965740681,1.444528341293335,4.747214621403373e-09,0.0024866508319973946
7.0967488288879395,3.015273332595825,0.0035367843229323626,1.4988995790481567,9.694054448061706e-09,0.0019876998849213123
6.891453742980957,2.914024829864502,0.002618050668388605,1.464127779006958,1.3093231387983906e-08,0.0022624360863119364
7.65421199798584,2.980496406555176,0.003211056115105748,1.5058938264846802,4.144265819405746e-09,0.001802613027393818
7.567198753356934,2.9398128986358643,0.004630435258150101,1.4727970361709595,1.5768749861422293e-08,0.002614998957142234
8.537132263183594,2.9629428386688232,0.004218678921461105,1.4974265098571777,3.3158535917010568e-09,0.0018431150820106268
7.3988213539123535,3.0230300426483154,0.003237470518797636,1.5037922859191895,2.243850971694883e-08,0.002127948682755232
7.407708168029785,2.9261021614074707,0.003951932303607464,1.4614636898040771,6.0683493785518294e-09,0.0021859921980649233
7.4644083976745605,3.0285067558288574,0.00329065159894526,1.501641035079956,2.893913553236871e-08,0.0022271578200161457
8.335748672485352,2.9451744556427,0.004160705953836441,1.464032769203186,6.934183005569139e-09,0.0017465961864218116
6.83444356918335,3.045926809310913,0.0034281574189662933,1.4992681741714478,3.0558910957267926e-09,0.0025647396687418222
7.559660911560059,2.959287405014038,0.0025660039391368628,1.4784419536590576,4.319599788971118e-09,0.002009353367611766
8.980813026428223,3.025474786758423,0.005419176537543535,1.5338585376739502,5.211922449177564e-09,0.001990554155781865
7.723869323730469,2.9438579082489014,0.0035842075012624264,1.4780739545822144,9.533680511708553e-09,0.0020576396491378546
8.524258613586426,3.0199365615844727,0.0038487601559609175,1.5253266096115112,6.1523910410699045e-09,0.0018038754351437092
7.960811614990234,2.901829242706299,0.0026973881758749485,1.4557182788848877,3.8477727670738204e-09,0.0020903826225548983
7.049243927001953,3.022834062576294,0.002777558285742998,1.4954479932785034,9.74859926117233e-09,0.0021099522709846497
8.42467212677002,2.9303781986236572,0.0033336675260215998,1.4653273820877075,1.3900800510668887e-08,0.0020497161895036697
7.476445198059082,2.9844002723693848,0.004608439281582832,1.4788116216659546,3.3882268102303215e-09,0.002221835544332862
10.34321403503418,2.9228734970092773,0.004304841626435518,1.474324345588684,9.112258503307658e-09,0.0014294416178017855
9.727452278137207,2.9666218757629395,0.004425741732120514,1.504663109779358,6.3711933506738205e-09,0.0014437231002375484
8.415635108947754,2.9020116329193115,0.005140412133187056,1.4378010034561157,1.0019004292871614e-08,0.0029881768859922886
7.820484638214111,2.8623931407928467,0.003657580353319645,1.4509458541870117,3.6741345521562607e-09,0.0023416962940245867
9.277753829956055,2.992002248764038,0.003882453776896,1.510461449623108,3.0931723848937054e-09,0.001765827531926334
5.684061527252197,2.9144256114959717,0.0014848295832052827,1.4843218326568604,3.1567333191873104e-09,0.0008915209327824414
3.8730554580688477,3.0079853534698486,0.0009423117735423148,1.4874542951583862,3.0108662230077243e-09,0.0003878592688124627
3.7046542167663574,2.977283477783203,0.0008492251508869231,1.4954074621200562,7.143734492842668e-09,0.00017678689619060606
3.3758552074432373,2.9759669303894043,0.0008459220989607275,1.4937553405761719,1.0666131089465125e-08,0.00017633162497077137
3.2337443828582764,2.9791722297668457,0.0008623148314654827,1.491661548614502,4.937349640243838e-09,0.00016829348169267178
3.1636147499084473,2.9812586307525635,0.0009223364759236574,1.4909003973007202,3.946575510838102e-09,0.00016111155855469406
3.1281967163085938,2.9799551963806152,0.0009665574762038887,1.4896323680877686,8.609560175898423e-09,0.0001576078648213297
3.0982494354248047,2.979830265045166,0.0009973945561796427,1.4905543327331543,3.4583924612974215e-09,0.0001506436092313379
3.074850082397461,2.9801292419433594,0.0010062012588605285,1.490413784980774,5.083702792063605e-09,0.00014781419304199517
3.0526742935180664,2.980285406112671,0.0010074219899252057,1.4906378984451294,7.0805401541917945e-09,0.0001443451619707048
3.0307531356811523,2.980114221572876,0.0010070399148389697,1.4905351400375366,4.58189353125249e-09,0.00014090041804593056
2.9464259147644043,3.0011355876922607,0.0009625015081837773,1.500504970550537,3.503499490520312e-09,0.00012117892038077116
2.9220595359802246,3.0014195442199707,0.0009145761141553521,1.5009260177612305,2.874504856364979e-09,0.00011813792661996558
2.9013752937316895,3.001098871231079,0.0008952186908572912,1.5005728006362915,1.0129435956685029e-08,0.00011751627607736737
2.884284019470215,3.0016705989837646,0.0008839786169119179,1.50095534324646,3.4145122285167417e-09,0.0001145025307778269
2.8666176795959473,3.00136661529541,0.000880757812410593,1.5008678436279297,3.880733512318102e-09,0.00011197647108929232
2.8502211570739746,3.0020456314086914,0.0008683057967573404,1.5009537935256958,3.298380679694901e-09,0.00010979488433804363
2.836517095565796,3.0017173290252686,0.0008706324151717126,1.5006173849105835,4.078950066599418e-09,0.00010767630737973377
2.8214759826660156,3.0014448165893555,0.0008612147648818791,1.5007861852645874,4.285760635269753e-09,0.00010494011803530157
2.806851863861084,3.0019140243530273,0.0008504535653628409,1.5009092092514038,3.9587524369721905e-09,0.0001031737047014758
2.791884422302246,3.002401828765869,0.0008414964540861547,1.5011898279190063,6.969212762442112e-09,0.00010100031067850068
2.906161308288574,3.0346872806549072,0.000871088937856257,1.5173169374465942,4.193232872040653e-09,0.00011946238373639062
2.8837809562683105,3.0344223976135254,0.0008848412544466555,1.5174494981765747,9.425060731871326e-09,0.00011531100608408451
2.868356704711914,3.0354316234588623,0.0008834007894620299,1.5177315473556519,6.232548699358631e-09,0.00011145632743136957
2.8535914421081543,3.0348598957061768,0.0008819482172839344,1.5172964334487915,5.684964943242221e-09,0.00010959204519167542
2.837883472442627,3.0360910892486572,0.0008721689810045063,1.5177056789398193,6.159924570425801e-09,0.00010730016219895333
2.826221466064453,3.0352275371551514,0.00086833699606359,1.517630934715271,3.139390081230431e-09,0.00010513047891436145
2.810704231262207,3.035480499267578,0.0008619129075668752,1.5176608562469482,5.323275598101418e-09,0.0001029512204695493
2.7992215156555176,3.035343885421753,0.0008568496559746563,1.5177112817764282,4.035517697786872e-09,0.00010091734293382615
2.7870407104492188,3.035764455795288,0.0008524261647835374,1.5177358388900757,4.8739461355751246e-09,9.951090032700449e-05
2.775892734527588,3.034982919692993,0.0008464803104288876,1.5177339315414429,5.5038125168493934e-09,9.707003482617438e-05
2.713047981262207,2.963493585586548,0.0008156233234331012,1.4811277389526367,3.7110041706256425e-09,8.838617941364646e-05
2.6969666481018066,2.961611270904541,0.000836932216770947,1.4805145263671875,4.278895460174681e-09,8.480052929371595e-05
2.6834583282470703,2.960385322570801,0.0008557963883504272,1.4801839590072632,3.433247908191106e-09,8.265181531896815e-05
2.6738624572753906,2.9607555866241455,0.0008593012462370098,1.4802898168563843,4.045985324552248e-09,7.99832196207717e-05
2.669585943222046,2.9608664512634277,0.0008611204684711993,1.480048656463623,7.682213976067942e-09,7.895253656897694e-05
2.6524486541748047,2.960695266723633,0.0008535809465683997,1.4804538488388062,6.99697055850379e-09,7.716056279605255e-05
2.6579642295837402,2.9617607593536377,0.0008493609493598342,1.4809824228286743,1.646064617943921e-08,7.639428076799959e-05
2.6340863704681396,2.961618423461914,0.0008427251596003771,1.480734944343567,3.0948159590593605e-09,7.447438838426024e-05
2.626157522201538,2.960214614868164,0.0008454819326288998,1.4799598455429077,3.1267124445122363e-09,7.285681931534782e-05
2.6218745708465576,2.9616942405700684,0.0008406996494159102,1.4806030988693237,9.39718081127694e-09,7.184666173998266e-05
2.6454339027404785,2.9835691452026367,0.0008323808433488011,1.4914867877960205,5.398307578730055e-09,7.525712862843648e-05
2.604828357696533,2.9842429161071777,0.0007979668444022536,1.4915670156478882,3.6449370188762487e-09,7.26471989764832e-05
2.620999813079834,2.9841644763946533,0.000786163960583508,1.4919652938842773,6.469483615489935e-09,7.239997648866847e-05
2.611088752746582,2.9843785762786865,0.0007826685905456543,1.4918102025985718,3.6532665781408014e-09,7.06820355844684e-05
2.62689471244812,2.9856462478637695,0.0007778775179758668,1.4920990467071533,5.4632587342950956e-09,7.043536606943235e-05
2.646116256713867,2.984499454498291,0.000780665606725961,1.4917489290237427,4.944918252647312e-09,7.389976235572249e-05
2.6696877479553223,2.9853124618530273,0.0007761768065392971,1.4920742511749268,5.58651747084582e-09,7.167642615968361e-05
2.6298928260803223,2.9852328300476074,0.0007689369958825409,1.4920743703842163,5.053876872551655e-09,7.033478323137388e-05
2.672532558441162,2.984396457672119,0.0007664912845939398,1.49141263961792,1.0441694620055841e-08,7.172598998295143e-05
2.6329474449157715,2.9855735301971436,0.0007571813184767962,1.4918698072433472,5.143974579624455e-09,7.033450674498454e-05
2.667888641357422,3.0186219215393066,0.0007659048424102366,1.5089786052703857,3.721831065561787e-09,6.72191017656587e-05
2.6598362922668457,3.0192346572875977,0.0007678902475163341,1.5092694759368896,1.1814366374096608e-08,6.629998097196221e-05
2.662526845932007,3.0202696323394775,0.0007560235098935664,1.5094515085220337,4.739457715174922e-09,6.437514093704522e-05
2.6551170349121094,3.0202906131744385,0.0007420207257382572,1.5095407962799072,3.8225289600291035e-09,6.752604531357065e-05
2.6521878242492676,3.019049882888794,0.000735042558517307,1.5090789794921875,3.254439828737077e-09,6.527013465529308e-05
2.6649718284606934,3.019740581512451,0.0007323883473873138,1.509281039237976,4.07263645030298e-09,6.40822181594558e-05
2.656614303588867,3.0199263095855713,0.0007265710737556219,1.509314775466919,1.5962307031713863e-08,6.398252298822626e-05
2.6350157260894775,3.0203776359558105,0.0007194057106971741,1.5094548463821411,3.5685017163444854e-09,6.283969560172409e-05
2.6641781330108643,3.0183422565460205,0.0007249679183587432,1.5088752508163452,9.689857805028623e-09,6.423866580007598e-05
2.625964641571045,3.0193541049957275,0.0007130090962164104,1.5095252990722656,4.230317429687602e-09,6.310652679530904e-05
2.6150259971618652,2.9683759212493896,0.000722715281881392,1.48338782787323,3.4915805802171462e-09,6.672127346973866e-05
2.6461453437805176,2.9691035747528076,0.000713856890797615,1.4837257862091064,3.945708204611265e-09,7.04837148077786e-05
2.6354918479919434,2.9686620235443115,0.0007143698167055845,1.4834922552108765,3.716384089358371e-09,7.212029595393687e-05
2.5951883792877197,2.9686245918273926,0.0007094243192113936,1.483657956123352,1.4868319020422405e-08,6.761575059499592e-05
2.61653995513916,2.9680864810943604,0.0007091080187819898,1.4832805395126343,1.825213580275431e-08,6.590626435354352e-05
2.624685049057007,2.9689767360687256,0.0007015388109721243,1.4838755130767822,4.291206501250144e-09,6.771602056687698e-05
2.650149345397949,2.969226121902466,0.0006940005696378648,1.4840266704559326,3.15972603637249e-09,6.798420508857816e-05
2.662177085876465,2.9690535068511963,0.0006916854181326926,1.4838885068893433,3.6418901228074674e-09,6.787705206079409e-05
2.6425387859344482,2.967874765396118,0.0006961714243516326,1.4828605651855469,9.405313861066134e-09,6.928774382686242e-05
2.6234374046325684,2.967391014099121,0.000683616497553885,1.483335018157959,3.72823549810164e-09,6.594701699214056e-05
2.665045738220215,3.0131149291992188,0.0006662332452833652,1.5054771900177002,1.61763402672932e-08,7.285151514224708e-05
2.641713857650757,3.012073040008545,0.0006850726203992963,1.505570650100708,6.361012161448798e-09,6.736959767295048e-05
2.6383979320526123,3.0119740962982178,0.0006874979007989168,1.50526762008667,1.3340725857347024e-08,6.630985444644466e-05
2.6473922729492188,3.0132715702056885,0.000677281292155385,1.5059573650360107,3.3932499032829355e-09,6.867761840112507e-05
2.638991355895996,3.012843370437622,0.0006827800534665585,1.505899429321289,7.392297884933896e-09,6.810455670347437e-05
2.710834503173828,3.0095479488372803,0.0006941879400983453,1.5046567916870117,3.988573471502832e-09,6.842219590907916e-05
2.657818078994751,3.012186050415039,0.0006761159165762365,1.505744218826294,4.108812845515786e-09,6.661711086053401e-05
2.6471498012542725,3.0094597339630127,0.0006758016534149647,1.5040608644485474,3.601334341851725e-09,6.775904330424964e-05
2.6481752395629883,3.0101985931396484,0.0006817032699473202,1.5039736032485962,3.981337926006745e-09,6.756094808224589e-05
2.703805446624756,3.0115208625793457,0.0006805596058256924,1.5053489208221436,2.815232047481686e-09,7.077222835505381e-05
2.599604845046997,2.9662392139434814,0.0006934156408533454,1.4829002618789673,4.272178610875699e-09,6.597780884476379e-05
2.5865139961242676,2.966729164123535,0.0006784680299460888,1.4828617572784424,4.862776403768976e-09,6.112047412898391e-05
2.6347951889038086,2.9633748531341553,0.0007027037790976465,1.4815702438354492,3.8754657261108605e-09,6.856767140561715e-05
2.643310308456421,2.964578628540039,0.0007023274665698409,1.4820669889450073,6.231265725631374e-09,7.19654854037799e-05
2.6186628341674805,2.9651851654052734,0.0006847118493169546,1.4813789129257202,1.045224173878978e-08,6.076528734411113e-05
2.5929696559906006,2.966331958770752,0.0006733086192980409,1.4825522899627686,2.3320854580788364e-08,5.833862815052271e-05
2.5613932609558105,2.9657046794891357,0.0006749865715391934,1.481884241104126,6.458626078398311e-09,5.7934030337492004e-05
2.6035470962524414,2.9649760723114014,0.0006902733002789319,1.4816380739212036,3.8719916162222034e-09,6.08842346991878e-05
2.587268352508545,2.9675111770629883,0.0006733149639330804,1.483773112297058,7.339067575884428e-09,6.076184945413843e-05
2.6178855895996094,2.9673635959625244,0.0006717651849612594,1.4825423955917358,3.6938287983900864e-09,5.9803624026244506e-05
2.596775531768799,2.9326670169830322,0.0006755847716704011,1.465993881225586,4.0714351889903355e-09,5.641749521601014e-05
2.540945291519165,2.9340779781341553,0.0006546125514432788,1.4663347005844116,1.1200945948530716e-08,5.250845424598083e-05
2.623203754425049,2.934868812561035,0.0006523829069919884,1.4675617218017578,6.66906707635917e-09,6.084233245928772e-05
2.5999627113342285,2.9321494102478027,0.0006562072667293251,1.4664678573608398,1.3032880552543702e-08,5.903375495108776e-05
2.607954978942871,2.9330897331237793,0.0006646044203080237,1.4658101797103882,3.3446614366994254e-09,5.9437676100060344e-05
2.5506415367126465,2.931396245956421,0.0006597568280994892,1.4653139114379883,3.595002517897683e-09,5.588054045801982e-05
2.5602993965148926,2.9325900077819824,0.0006528544472530484,1.4667288064956665,4.6505532758089885e-09,5.963511284790002e-05
2.6085758209228516,2.9322140216827393,0.0006568355020135641,1.4653468132019043,3.187030639395516e-09,6.070448944228701e-05
2.6444666385650635,2.932950735092163,0.0006601441418752074,1.4659340381622314,6.098819671507272e-09,6.158488395158201e-05
2.400860548019409,2.9325852394104004,0.0006274681654758751,1.467120885848999,3.4967511108874305e-09,4.566025745589286e-05
2.3736629486083984,2.997364044189453,0.0006052895914763212,1.4987285137176514,5.139117131847115e-09,4.3125000956933945e-05
2.3715763092041016,2.9989705085754395,0.0005944656440988183,1.4987975358963013,5.090800225815428e-09,4.146587889408693e-05
2.3587334156036377,2.998593807220459,0.0005908689927309752,1.498613715171814,5.011261183796023e-09,4.1654540837043896e-05
2.341787815093994,2.9985363483428955,0.0005840655649080873,1.498746633529663,3.744033527652846e-09,4.1159924876410514e-05
2.3385603427886963,2.998720407485962,0.000579488871153444,1.4989620447158813,3.4525369230209435e-09,4.124208498978987e-05
2.3359081745147705,2.998760461807251,0.0005762748187407851,1.4990323781967163,2.914367858153355e-09,4.107185668544844e-05
2.3323960304260254,2.9987401962280273,0.000574887846596539,1.4989922046661377,3.723557462365079e-09,4.0776372770778835e-05
2.3297741413116455,2.9983322620391846,0.0005741238128393888,1.498808741569519,7.75149544551823e-09,4.0527669625589624e-05
2.3274245262145996,2.998446226119995,0.0005713692517019808,1.4989014863967896,3.720012520247451e-09,4.043216904392466e-05
2.3250041007995605,2.9986629486083984,0.000568422197829932,1.4989557266235352,4.5261563386134185e-09,4.029396950500086e-05
2.3804359436035156,3.0459749698638916,0.0005859883967787027,1.522395133972168,4.544487453017609e-09,4.475485911825672e-05
2.377314329147339,3.0458593368530273,0.0005920069525018334,1.5220776796340942,7.203674989852971e-09,4.47093989350833e-05
2.371835947036743,3.0459604263305664,0.0005967557663097978,1.5223153829574585,3.6499379074683702e-09,4.4744090700987726e-05
2.369339942932129,3.045928955078125,0.0005983366281725466,1.522348165512085,7.803758528268645e-09,4.4394852011464536e-05
2.371776580810547,3.04550838470459,0.0006008644704706967,1.522098422050476,3.2288083318121608e-09,4.386721775517799e-05
2.3657145500183105,3.046356439590454,0.0005989656201563776,1.5223912000656128,3.028300277208018e-09,4.446754974196665e-05
2.365572452545166,3.0461411476135254,0.0005997681873850524,1.5223175287246704,8.718907373861384e-09,4.349734808783978e-05
2.3607468605041504,3.0461249351501465,0.0005993488011881709,1.5224112272262573,1.6202594821379535e-08,4.37117887486238e-05
2.368075370788574,3.0463740825653076,0.0005981623544357717,1.5226635932922363,4.847982459921241e-09,4.3628802814055234e-05
2.355664014816284,3.045860767364502,0.000600431754719466,1.5222766399383545,6.212376391090402e-09,4.2816041968762875e-05
2.3311526775360107,3.0045673847198486,0.0005853157490491867,1.5017770528793335,5.863061147692861e-09,4.058645572513342e-05
2.3276009559631348,3.0037295818328857,0.0005882514524273574,1.501448154449463,4.043538837095184e-09,3.9667422242928296e-05
2.3334178924560547,3.0032427310943604,0.0005930413026362658,1.5013444423675537,4.240197082339137e-09,4.0254635678138584e-05
2.323094367980957,3.003617286682129,0.0005959078553132713,1.5013002157211304,3.2967828467178606e-09,3.9353148167720065e-05
2.3222928047180176,3.003891706466675,0.0005954325897619128,1.5015610456466675,5.675576009167571e-09,3.9056085370248184e-05
2.3181512355804443,3.003620147705078,0.00059452437562868,1.5014305114746094,3.2966975815895694e-09,3.868639760185033e-05
2.3161120414733887,3.00414776802063,0.0005939399125054479,1.5014472007751465,3.6938632153038498e-09,3.8546779251191765e-05
2.312997579574585,3.0043818950653076,0.0005903695710003376,1.5016649961471558,9.62852730879149e-09,3.8111254980321974e-05
2.3136239051818848,3.0036473274230957,0.0005919260438531637,1.5012481212615967,6.234053717690813e-09,3.798714169533923e-05
2.3109169006347656,3.0033950805664062,0.0005919244140386581,1.501349925994873,9.723401639405438e-09,3.810268754023127e-05
2.309438943862915,3.0085484981536865,0.000593071395996958,1.5041568279266357,2.2220316253651617e-08,3.77763899450656e-05
2.310767889022827,3.008946180343628,0.0005906457081437111,1.5041790008544922,4.8565547139389764e-09,3.7667698052246124e-05
2.3273279666900635,3.009765148162842,0.0005788944545201957,1.5047110319137573,5.338185893322134e-09,3.770495095523074e-05
2.3040831089019775,3.0097877979278564,0.0005767023540101945,1.504119634628296,1.0906887837336399e-08,3.714100239449181e-05
2.298189163208008,3.0092039108276367,0.0005712393904104829,1.5043946504592896,9.28300192271081e-09,3.6729157727677375e-05
2.3172056674957275,3.0097806453704834,0.0005691126571036875,1.504423975944519,1.3710722335247283e-08,3.8319776649586856e-05
2.303511619567871,3.009997844696045,0.0005643186159431934,1.5047568082809448,1.0597085875474477e-08,3.711657700478099e-05
2.2945780754089355,3.009186029434204,0.0005672029801644385,1.5041413307189941,5.4417887973556844e-09,3.655003820313141e-05
2.306283473968506,3.0105857849121094,0.0005644849152304232,1.5047367811203003,7.217634934164607e-09,3.778022437472828e-05
2.345719575881958,3.0099644660949707,0.0005659378366544843,1.5046457052230835,6.343889857873819e-09,3.8427329855039716e-05
2.3252923488616943,2.9989402294158936,0.0005577574484050274,1.4988830089569092,3.1027114211212847e-09,3.904571713064797e-05
2.299185037612915,2.9992454051971436,0.0005610499647445977,1.4991271495819092,2.875576665672952e-09,3.81559511879459e-05
2.306248903274536,2.998573064804077,0.0005669139791280031,1.4986830949783325,5.211262088522517e-09,3.804233710980043e-05
